ortoo_tm__CountryCode__c,ortoo_tm__PostalCode__c,ortoo_tm__City__c,ortoo_tm__State__c,ortoo_tm__StateCode__c,ortoo_tm__Municipality__c,ortoo_tm__MunicipalityCode__c
USA,94547,Hercules,California,CA,Contra Costa,13
USA,94548,Knightsen,California,CA,Contra Costa,13
USA,94549,Lafayette,California,CA,Contra Costa,13
USA,94550,Livermore,California,CA,Alameda,1
USA,94551,Livermore,California,CA,Alameda,1
USA,94552,Castro Valley,California,CA,Alameda,1
USA,94553,Martinez,California,CA,Contra Costa,13
USA,94555,Fremont,California,CA,Alameda,1
USA,94556,Moraga,California,CA,Contra Costa,13
USA,94557,Hayward,California,CA,Alameda,1
USA,94558,Napa,California,CA,Napa,55
USA,94559,Napa,California,CA,Napa,55
USA,94560,Newark,California,CA,Alameda,1
USA,94561,Oakley,California,CA,Contra Costa,13
USA,94562,Oakville,California,CA,Napa,55
USA,94563,Orinda,California,CA,Contra Costa,13
USA,94564,Pinole,California,CA,Contra Costa,13
USA,94565,Pittsburg,California,CA,Contra Costa,13
USA,94566,Pleasanton,California,CA,Alameda,1
USA,94567,Pope Valley,California,CA,Napa,55
USA,94568,Dublin,California,CA,Alameda,1
USA,94569,Port Costa,California,CA,Contra Costa,13
USA,94570,Moraga,California,CA,Contra Costa,13
USA,94571,Rio Vista,California,CA,Solano,95
USA,94572,Rodeo,California,CA,Contra Costa,13
USA,94573,Rutherford,California,CA,Napa,55
USA,94574,Saint Helena,California,CA,Napa,55
USA,94575,Moraga,California,CA,Contra Costa,13
USA,94576,Deer Park,California,CA,Napa,55
USA,94577,San Leandro,California,CA,Alameda,1
USA,94578,San Leandro,California,CA,Alameda,1
USA,94579,San Leandro,California,CA,Alameda,1
USA,94580,San Lorenzo,California,CA,Alameda,1
USA,94581,Napa,California,CA,Napa,55
USA,94582,San Ramon,California,CA,Contra Costa,13
USA,94583,San Ramon,California,CA,Contra Costa,13
USA,94585,Suisun City,California,CA,Solano,95
USA,94586,Sunol,California,CA,Alameda,1
USA,94587,Union City,California,CA,Alameda,1
USA,94588,Pleasanton,California,CA,Alameda,1
USA,94589,Vallejo,California,CA,Solano,95
USA,94590,Vallejo,California,CA,Solano,95
USA,94591,Vallejo,California,CA,Solano,95
USA,94592,Vallejo,California,CA,Solano,95
USA,94595,Walnut Creek,California,CA,Contra Costa,13
USA,94596,Walnut Creek,California,CA,Contra Costa,13
USA,94597,Walnut Creek,California,CA,Contra Costa,13
USA,94598,Walnut Creek,California,CA,Contra Costa,13
USA,94599,Yountville,California,CA,Napa,55
USA,94601,Oakland,California,CA,Alameda,1
USA,94602,Oakland,California,CA,Alameda,1
USA,94603,Oakland,California,CA,Alameda,1
USA,94604,Oakland,California,CA,Alameda,1
USA,94605,Oakland,California,CA,Alameda,1
USA,94606,Oakland,California,CA,Alameda,1
USA,94607,Oakland,California,CA,Alameda,1
USA,94608,Emeryville,California,CA,Alameda,1
USA,94609,Oakland,California,CA,Alameda,1
USA,94610,Oakland,California,CA,Alameda,1
USA,94611,Oakland,California,CA,Alameda,1
USA,94612,Oakland,California,CA,Alameda,1
USA,94613,Oakland,California,CA,Alameda,1
USA,94614,Oakland,California,CA,Alameda,1
USA,94615,Oakland,California,CA,Alameda,1
USA,94617,Oakland,California,CA,Alameda,1
USA,94618,Oakland,California,CA,Alameda,1
USA,94619,Oakland,California,CA,Alameda,1
USA,94620,Piedmont,California,CA,Alameda,1
USA,94621,Oakland,California,CA,Alameda,1
USA,94622,Oakland,California,CA,Alameda,1
USA,94623,Oakland,California,CA,Alameda,1
USA,94624,Oakland,California,CA,Alameda,1
USA,94649,Oakland,California,CA,Alameda,1
USA,94659,Oakland,California,CA,Alameda,1
USA,94660,Oakland,California,CA,Alameda,1
USA,94661,Oakland,California,CA,Alameda,1
USA,94662,Emeryville,California,CA,Alameda,1
USA,94666,Oakland,California,CA,Alameda,1
USA,94701,Berkeley,California,CA,Alameda,1
USA,94702,Berkeley,California,CA,Alameda,1
USA,94703,Berkeley,California,CA,Alameda,1
USA,94704,Berkeley,California,CA,Alameda,1
USA,94705,Berkeley,California,CA,Alameda,1
USA,94706,Albany,California,CA,Alameda,1
USA,94707,Berkeley,California,CA,Alameda,1
USA,94708,Berkeley,California,CA,Alameda,1
USA,94709,Berkeley,California,CA,Alameda,1
USA,94710,Berkeley,California,CA,Alameda,1
USA,94712,Berkeley,California,CA,Alameda,1
USA,94720,Berkeley,California,CA,Alameda,1
USA,94801,Richmond,California,CA,Contra Costa,13
USA,94802,Richmond,California,CA,Contra Costa,13
USA,94803,El Sobrante,California,CA,Contra Costa,13
USA,94804,Richmond,California,CA,Contra Costa,13
USA,94805,Richmond,California,CA,Contra Costa,13
USA,94806,San Pablo,California,CA,Contra Costa,13
USA,94807,Richmond,California,CA,Contra Costa,13
USA,94808,Richmond,California,CA,Contra Costa,13
USA,94820,El Sobrante,California,CA,Contra Costa,13
USA,94850,Richmond,California,CA,Contra Costa,13
USA,94901,San Rafael,California,CA,Marin,41
USA,94903,San Rafael,California,CA,Marin,41
USA,94904,Greenbrae,California,CA,Marin,41
USA,94912,San Rafael,California,CA,Marin,41
USA,94913,San Rafael,California,CA,Marin,41
USA,94914,Kentfield,California,CA,Marin,41
USA,94915,San Rafael,California,CA,Marin,41
USA,94920,Belvedere Tiburon,California,CA,Marin,41
USA,94922,Bodega,California,CA,Sonoma,97
USA,94923,Bodega Bay,California,CA,Sonoma,97
USA,94924,Bolinas,California,CA,Marin,41
USA,94925,Corte Madera,California,CA,Marin,41
USA,94926,Rohnert Park,California,CA,Sonoma,97
USA,94927,Rohnert Park,California,CA,Sonoma,97
USA,94928,Rohnert Park,California,CA,Sonoma,97
USA,94929,Dillon Beach,California,CA,Marin,41
USA,94930,Fairfax,California,CA,Marin,41
USA,94931,Cotati,California,CA,Sonoma,97
USA,94933,Forest Knolls,California,CA,Marin,41
USA,94937,Inverness,California,CA,Marin,41
USA,94938,Lagunitas,California,CA,Marin,41
USA,94939,Larkspur,California,CA,Marin,41
USA,94940,Marshall,California,CA,Marin,41
USA,94941,Mill Valley,California,CA,Marin,41
USA,94942,Mill Valley,California,CA,Marin,41
USA,94945,Novato,California,CA,Marin,41
USA,94946,Nicasio,California,CA,Marin,41
USA,94947,Novato,California,CA,Marin,41
USA,94948,Novato,California,CA,Marin,41
USA,94949,Novato,California,CA,Marin,41
USA,94950,Olema,California,CA,Marin,41
USA,94951,Penngrove,California,CA,Sonoma,97
USA,94952,Petaluma,California,CA,Sonoma,97
USA,94953,Petaluma,California,CA,Sonoma,97
USA,94954,Petaluma,California,CA,Sonoma,97
USA,94955,Petaluma,California,CA,Sonoma,97
USA,94956,Point Reyes Station,California,CA,Marin,41
USA,94957,Ross,California,CA,Marin,41
USA,94960,San Anselmo,California,CA,Marin,41
USA,94963,San Geronimo,California,CA,Marin,41
USA,94964,San Quentin,California,CA,Marin,41
USA,94965,Sausalito,California,CA,Marin,41
USA,94966,Sausalito,California,CA,Marin,41
USA,94970,Stinson Beach,California,CA,Marin,41
USA,94971,Tomales,California,CA,Marin,41
USA,94972,Valley Ford,California,CA,Sonoma,97
USA,94973,Woodacre,California,CA,Marin,41
USA,94974,San Quentin,California,CA,Marin,41
USA,94975,Petaluma,California,CA,Sonoma,97
USA,94976,Corte Madera,California,CA,Marin,41
USA,94977,Larkspur,California,CA,Marin,41
USA,94978,Fairfax,California,CA,Marin,41
USA,94979,San Anselmo,California,CA,Marin,41
USA,94998,Novato,California,CA,Marin,41
USA,94999,Petaluma,California,CA,Sonoma,97
USA,95001,Aptos,California,CA,Santa Cruz,87
USA,95002,Alviso,California,CA,Santa Clara,85
USA,95003,Aptos,California,CA,Santa Cruz,87
USA,95004,Aromas,California,CA,Monterey,53
USA,95005,Ben Lomond,California,CA,Santa Cruz,87
USA,95006,Boulder Creek,California,CA,Santa Cruz,87
USA,95007,Brookdale,California,CA,Santa Cruz,87
USA,95008,Campbell,California,CA,Santa Clara,85
USA,95009,Campbell,California,CA,Santa Clara,85
USA,95010,Capitola,California,CA,Santa Cruz,87
USA,95011,Campbell,California,CA,Santa Clara,85
USA,95012,Castroville,California,CA,Monterey,53
USA,95013,Coyote,California,CA,Santa Clara,85
USA,95014,Cupertino,California,CA,Santa Clara,85
USA,95015,Cupertino,California,CA,Santa Clara,85
USA,95017,Davenport,California,CA,Santa Cruz,87
USA,95018,Felton,California,CA,Santa Cruz,87
USA,95019,Freedom,California,CA,Santa Cruz,87
USA,95020,Gilroy,California,CA,Santa Clara,85
USA,95021,Gilroy,California,CA,Santa Clara,85
USA,95023,Hollister,California,CA,San Benito,69
USA,95024,Hollister,California,CA,San Benito,69
USA,95026,Holy City,California,CA,Santa Clara,85
USA,95030,Los Gatos,California,CA,Santa Clara,85
USA,95031,Los Gatos,California,CA,Santa Clara,85
USA,95032,Los Gatos,California,CA,Santa Clara,85
USA,95033,Los Gatos,California,CA,Santa Clara,85
USA,95035,Milpitas,California,CA,Santa Clara,85
USA,95036,Milpitas,California,CA,Santa Clara,85
USA,95037,Morgan Hill,California,CA,Santa Clara,85
USA,95038,Morgan Hill,California,CA,Santa Clara,85
USA,95039,Moss Landing,California,CA,Monterey,53
USA,95041,Mount Hermon,California,CA,Santa Cruz,87
USA,95042,New Almaden,California,CA,Santa Clara,85
USA,95043,Paicines,California,CA,San Benito,69
USA,95044,Redwood Estates,California,CA,Santa Clara,85
USA,95045,San Juan Bautista,California,CA,San Benito,69
USA,95046,San Martin,California,CA,Santa Clara,85
USA,95050,Santa Clara,California,CA,Santa Clara,85
USA,95051,Santa Clara,California,CA,Santa Clara,85
USA,95052,Santa Clara,California,CA,Santa Clara,85
USA,95053,Santa Clara,California,CA,Santa Clara,85
USA,95054,Santa Clara,California,CA,Santa Clara,85
USA,95055,Santa Clara,California,CA,Santa Clara,85
USA,95056,Santa Clara,California,CA,Santa Clara,85
USA,95060,Santa Cruz,California,CA,Santa Cruz,87
USA,95061,Santa Cruz,California,CA,Santa Cruz,87
USA,95062,Santa Cruz,California,CA,Santa Cruz,87
USA,95063,Santa Cruz,California,CA,Santa Cruz,87
USA,95064,Santa Cruz,California,CA,Santa Cruz,87
USA,95065,Santa Cruz,California,CA,Santa Cruz,87
USA,95066,Scotts Valley,California,CA,Santa Cruz,87
USA,95067,Scotts Valley,California,CA,Santa Cruz,87
USA,95070,Saratoga,California,CA,Santa Clara,85
USA,95071,Saratoga,California,CA,Santa Clara,85
USA,95073,Soquel,California,CA,Santa Cruz,87
USA,95075,Tres Pinos,California,CA,San Benito,69
USA,95076,Watsonville,California,CA,Santa Cruz,87
USA,95077,Watsonville,California,CA,Santa Cruz,87
USA,95101,San Jose,California,CA,Santa Clara,85
USA,95103,San Jose,California,CA,Santa Clara,85
USA,95106,San Jose,California,CA,Santa Clara,85
USA,95108,San Jose,California,CA,Santa Clara,85
USA,95109,San Jose,California,CA,Santa Clara,85
USA,95110,San Jose,California,CA,Santa Clara,85
USA,95111,San Jose,California,CA,Santa Clara,85
USA,95112,San Jose,California,CA,Santa Clara,85
USA,95113,San Jose,California,CA,Santa Clara,85
USA,95115,San Jose,California,CA,Santa Clara,85
USA,95116,San Jose,California,CA,Santa Clara,85
USA,95117,San Jose,California,CA,Santa Clara,85
USA,95118,San Jose,California,CA,Santa Clara,85
USA,95119,San Jose,California,CA,Santa Clara,85
USA,95120,San Jose,California,CA,Santa Clara,85
USA,95121,San Jose,California,CA,Santa Clara,85
USA,95122,San Jose,California,CA,Santa Clara,85
USA,95123,San Jose,California,CA,Santa Clara,85
USA,95124,San Jose,California,CA,Santa Clara,85
USA,95125,San Jose,California,CA,Santa Clara,85
USA,95126,San Jose,California,CA,Santa Clara,85
USA,95127,San Jose,California,CA,Santa Clara,85
USA,95128,San Jose,California,CA,Santa Clara,85
USA,95129,San Jose,California,CA,Santa Clara,85
USA,95130,San Jose,California,CA,Santa Clara,85
USA,95131,San Jose,California,CA,Santa Clara,85
USA,95132,San Jose,California,CA,Santa Clara,85
USA,95133,San Jose,California,CA,Santa Clara,85
USA,95134,San Jose,California,CA,Santa Clara,85
USA,95135,San Jose,California,CA,Santa Clara,85
USA,95136,San Jose,California,CA,Santa Clara,85
USA,95138,San Jose,California,CA,Santa Clara,85
USA,95139,San Jose,California,CA,Santa Clara,85
USA,95140,Mount Hamilton,California,CA,Santa Clara,85
USA,95141,San Jose,California,CA,Santa Clara,85
USA,95148,San Jose,California,CA,Santa Clara,85
USA,95150,San Jose,California,CA,Santa Clara,85
USA,95151,San Jose,California,CA,Santa Clara,85
USA,95152,San Jose,California,CA,Santa Clara,85
USA,95153,San Jose,California,CA,Santa Clara,85
USA,95154,San Jose,California,CA,Santa Clara,85
USA,95155,San Jose,California,CA,Santa Clara,85
USA,95156,San Jose,California,CA,Santa Clara,85
USA,95157,San Jose,California,CA,Santa Clara,85
USA,95158,San Jose,California,CA,Santa Clara,85
USA,95159,San Jose,California,CA,Santa Clara,85
USA,95160,San Jose,California,CA,Santa Clara,85
USA,95161,San Jose,California,CA,Santa Clara,85
USA,95164,San Jose,California,CA,Santa Clara,85
USA,95170,San Jose,California,CA,Santa Clara,85
USA,95172,San Jose,California,CA,Santa Clara,85
USA,95173,San Jose,California,CA,Santa Clara,85
USA,95190,San Jose,California,CA,Santa Clara,85
USA,95191,San Jose,California,CA,Santa Clara,85
USA,95192,San Jose,California,CA,Santa Clara,85
USA,95193,San Jose,California,CA,Santa Clara,85
USA,95194,San Jose,California,CA,Santa Clara,85
USA,95196,San Jose,California,CA,Santa Clara,85
USA,95201,Stockton,California,CA,San Joaquin,77
USA,95202,Stockton,California,CA,San Joaquin,77
USA,95203,Stockton,California,CA,San Joaquin,77
USA,95204,Stockton,California,CA,San Joaquin,77
USA,95205,Stockton,California,CA,San Joaquin,77
USA,95206,Stockton,California,CA,San Joaquin,77
USA,95207,Stockton,California,CA,San Joaquin,77
USA,95208,Stockton,California,CA,San Joaquin,77
USA,95209,Stockton,California,CA,San Joaquin,77
USA,95210,Stockton,California,CA,San Joaquin,77
USA,95211,Stockton,California,CA,San Joaquin,77
USA,95212,Stockton,California,CA,San Joaquin,77
USA,95213,Stockton,California,CA,San Joaquin,77
USA,95214,Stockton,California,CA,San Joaquin,77
USA,95215,Stockton,California,CA,San Joaquin,77
USA,95219,Stockton,California,CA,San Joaquin,77
USA,95220,Acampo,California,CA,San Joaquin,77
USA,95221,Altaville,California,CA,Calaveras,9
USA,95222,Angels Camp,California,CA,Calaveras,9
USA,95223,Arnold,California,CA,Calaveras,9
USA,95224,Avery,California,CA,Calaveras,9
USA,95225,Burson,California,CA,Calaveras,9
USA,95226,Campo Seco,California,CA,Calaveras,9
USA,95227,Clements,California,CA,San Joaquin,77
USA,95228,Copperopolis,California,CA,Calaveras,9
USA,95229,Douglas Flat,California,CA,Calaveras,9
USA,95230,Farmington,California,CA,San Joaquin,77
USA,95231,French Camp,California,CA,San Joaquin,77
USA,95232,Glencoe,California,CA,Calaveras,9
USA,95233,Hathaway Pines,California,CA,Calaveras,9
USA,95234,Holt,California,CA,San Joaquin,77
USA,95236,Linden,California,CA,San Joaquin,77
USA,95237,Lockeford,California,CA,San Joaquin,77
USA,95240,Lodi,California,CA,San Joaquin,77
USA,95241,Lodi,California,CA,San Joaquin,77
USA,95242,Lodi,California,CA,San Joaquin,77
USA,95245,Mokelumne Hill,California,CA,Calaveras,9
USA,95246,Mountain Ranch,California,CA,Calaveras,9
USA,95247,Murphys,California,CA,Calaveras,9
USA,95248,Rail Road Flat,California,CA,Calaveras,9
USA,95249,San Andreas,California,CA,Calaveras,9
USA,95251,Vallecito,California,CA,Calaveras,9
USA,95252,Valley Springs,California,CA,Calaveras,9
USA,95253,Victor,California,CA,San Joaquin,77
USA,95254,Wallace,California,CA,Calaveras,9
USA,95255,West Point,California,CA,Calaveras,9
USA,95257,Wilseyville,California,CA,Calaveras,9
USA,95258,Woodbridge,California,CA,San Joaquin,77
USA,95267,Stockton,California,CA,San Joaquin,77
USA,95269,Stockton,California,CA,San Joaquin,77
USA,95296,Stockton,California,CA,San Joaquin,77
USA,95297,Stockton,California,CA,San Joaquin,77
USA,95301,Atwater,California,CA,Merced,47
USA,95303,Ballico,California,CA,Merced,47
USA,95304,Tracy,California,CA,San Joaquin,77
USA,95305,Big Oak Flat,California,CA,Tuolumne,109
USA,95306,Catheys Valley,California,CA,Mariposa,43
USA,95307,Ceres,California,CA,Stanislaus,99
USA,95309,Chinese Camp,California,CA,Tuolumne,109
USA,95310,Columbia,California,CA,Tuolumne,109
USA,95311,Coulterville,California,CA,Mariposa,43
USA,95312,Cressey,California,CA,Merced,47
USA,95313,Crows Landing,California,CA,Stanislaus,99
USA,95315,Delhi,California,CA,Merced,47
USA,95316,Denair,California,CA,Stanislaus,99
USA,95317,El Nido,California,CA,Merced,47
USA,95318,El Portal,California,CA,Mariposa,43
USA,95319,Empire,California,CA,Stanislaus,99
USA,95320,Escalon,California,CA,San Joaquin,77
USA,95321,Groveland,California,CA,Tuolumne,109
USA,95322,Gustine,California,CA,Merced,47
USA,95323,Hickman,California,CA,Stanislaus,99
USA,95324,Hilmar,California,CA,Merced,47
USA,95325,Hornitos,California,CA,Mariposa,43
USA,95326,Hughson,California,CA,Stanislaus,99
USA,95327,Jamestown,California,CA,Tuolumne,109
USA,95328,Keyes,California,CA,Stanislaus,99
USA,95329,La Grange,California,CA,Stanislaus,99
USA,95330,Lathrop,California,CA,San Joaquin,77
USA,95333,Le Grand,California,CA,Merced,47
USA,95334,Livingston,California,CA,Merced,47
USA,95335,Long Barn,California,CA,Tuolumne,109
USA,95336,Manteca,California,CA,San Joaquin,77
USA,95337,Manteca,California,CA,San Joaquin,77
USA,95338,Mariposa,California,CA,Mariposa,43
USA,95340,Merced,California,CA,Merced,47
USA,95341,Merced,California,CA,Merced,47
USA,95343,Merced,California,CA,Merced,47
USA,95344,Merced,California,CA,Merced,47
USA,95345,Midpines,California,CA,Mariposa,43
USA,95346,Mi Wuk Village,California,CA,Tuolumne,109
USA,95347,Moccasin,California,CA,Tuolumne,109
USA,95348,Merced,California,CA,Merced,47
USA,95350,Modesto,California,CA,Stanislaus,99
USA,95351,Modesto,California,CA,Stanislaus,99
USA,95352,Modesto,California,CA,Stanislaus,99
USA,95353,Modesto,California,CA,Stanislaus,99
USA,95354,Modesto,California,CA,Stanislaus,99
